maker,name,used_count,used_price_min,used_price_max,new_price_min,new_price_max,new_count,displacement_cc,class_label,category,category_rank,review_score,review_count,owner_count,source_url,fetched_at
ハーレーダビッドソン,CVO FLHRSE Road King CVO FLHRSEロードキング,2,2000000,2280000,,,,1550,,アメリカン＆クルーザー,3072,0,0,7,https://www.bikebros.co.jp/catalog/5/999_69/,2026-09-05
ハーレーダビッドソン,FLHC Softail Heritage Classic FLHC ソフテイルヘリテイジクラシック,5,1683000,2840000,,,,1745,,アメリカン＆クルーザー,1966,0,0,51,https://www.bikebros.co.jp/catalog/5/999_7/,2026-09-05
ハーレーダビッドソン,Sportster XL1200XS Forty-Eight Special スポーツスター XL1200XS フォーティエイト スペシャル,25,1573000,2490000,,,,1202,,ネイキッド＆ストリート,1602,0,0,35,https://www.bikebros.co.jp/catalog/5/999_70/,2026-09-05
ハーレーダビッドソン,Sportster XL1200NS Iron1200 XL1200NS アイアン1200,60,1590000,2783000,,,,1202,,ネイキッド＆ストリート,896,0,0,164,https://www.bikebros.co.jp/catalog/5/999_71/,2026-09-05
ハーレーダビッドソン,FXB Sturgis FXBスタージス,3,2017000,3685000,,,,1338,,アメリカン＆クルーザー,2819,0,0,10,https://www.bikebros.co.jp/catalog/5/999_72/,2026-09-05
ハーレーダビッドソン,FXDRS Softail FXDR114 FXDRS ソフテイルFXDR114,10,1969000,2580000,,,,1868,,ネイキッド＆ストリート,1970,0,0,30,https://www.bikebros.co.jp/catalog/5/999_75/,2026-09-05
ハーレーダビッドソン,XLH,12,1200000,3800000,,,,1000,,ネイキッド＆ストリート,1363,0,0,35,https://www.bikebros.co.jp/catalog/5/999_76/,2026-09-05
ハーレーダビッドソン,XLCH,4,1960000,2450000,,,,900,,ネイキッド＆ストリート,2629,0,0,20,https://www.bikebros.co.jp/catalog/5/999_77/,2026-09-05
ハーレーダビッドソン,XLCR1000 CafeRacer XLCR1000カフェレーサー,4,3372000,4488000,,,,997.5,,ネイキッド＆ストリート,3705,0,0,7,https://www.bikebros.co.jp/catalog/5/999_78/,2026-09-05
ハーレーダビッドソン,FXS Lowrider FXSローライダー,10,2450000,5060000,,,,1207,,ネイキッド＆ストリート,3706,0,0,47,https://www.bikebros.co.jp/catalog/5/999_79/,2026-09-05
ハーレーダビッドソン,FLHCS Softail Heritage Classic 114 FLHCS ソフテイルヘリテイジクラシック114,24,1683000,3000000,,,,1868,,アメリカン＆クルーザー,4565,0,0,54,https://www.bikebros.co.jp/catalog/5/999_8/,2026-09-05
ハーレーダビッドソン,FXS80 Lowrider FXS80ローライダー,14,2400000,3800000,,,,1340,,ネイキッド＆ストリート,3380,0,0,10,https://www.bikebros.co.jp/catalog/5/999_82/,2026-09-05
ハーレーダビッドソン,FL,17,3190000,6950000,,,,,1001cc以上,アメリカン＆クルーザー,2820,0,0,95,https://www.bikebros.co.jp/catalog/5/999_85/,2026-09-05
ハーレーダビッドソン,EL,2,4600000,4900000,,,,,751～1000cc,アメリカン＆クルーザー,3707,0,0,10,https://www.bikebros.co.jp/catalog/5/999_86/,2026-09-05
ハーレーダビッドソン,FLHRXS Road King Special FLHRXS ロードキングスペシャル,10,2090000,2948000,,,,1868,,アメリカン＆クルーザー,2249,0,0,32,https://www.bikebros.co.jp/catalog/5/999_9/,2026-09-05
ハーレーダビッドソン,XG750 Street750 XG750 ストリート750,11,498000,1490000,,,,749,,ネイキッド＆ストリート,747,4,6,158,https://www.bikebros.co.jp/catalog/5/9_1/,2026-09-05
ハーレーダビッドソン,XG750A STREET ROD XG750A ストリートロッド,6,598000,858000,,,,749,,ネイキッド＆ストリート,1543,0,0,55,https://www.bikebros.co.jp/catalog/5/9_2/,2026-09-05
ビーエムダブリュー,R1100RT,5,178000,990000,,,,1085,,スポーツ＆ツアラー,1974,4.4,5,93,https://www.bikebros.co.jp/catalog/7/1_11/,2026-09-05
ビーエムダブリュー,R1200RT,3,1580000,1800000,,,,1169,,スポーツ＆ツアラー,580,4.7,6,386,https://www.bikebros.co.jp/catalog/7/1_13/,2026-09-05
ビーエムダブリュー,R1100S,6,390000,693000,,,,1085,,スポーツ＆ツアラー,1364,3.8,6,98,https://www.bikebros.co.jp/catalog/7/1_16/,2026-09-05
ビーエムダブリュー,R1200S,3,798000,1020000,,,,1169,,スポーツ＆ツアラー,1314,5,1,46,https://www.bikebros.co.jp/catalog/7/1_17/,2026-09-05
ビーエムダブリュー,R1100R Roadster R1100Rロードスター,2,480000,1490000,,,,1085,,ネイキッド＆ストリート,4112,4.7,3,61,https://www.bikebros.co.jp/catalog/7/1_2/,2026-09-05
ビーエムダブリュー,R1100GS,2,298000,550000,,,,1085,,オフロード＆モタード,1677,4,2,69,https://www.bikebros.co.jp/catalog/7/1_20/,2026-09-05
ビーエムダブリュー,R1200GS,16,768000,1595000,,,,1169,,スポーツ＆ツアラー,493,4.5,20,771,https://www.bikebros.co.jp/catalog/7/1_23/,2026-09-05
ビーエムダブリュー,R1200GS Adventure R1200GSアドベンチャー,7,1190000,1830000,,,,1169,,スポーツ＆ツアラー,527,4.4,11,428,https://www.bikebros.co.jp/catalog/7/1_24/,2026-09-05
ビーエムダブリュー,R nineT Rナインティ,26,968000,2354900,,,,1169,,ネイキッド＆ストリート,398,4.6,8,286,https://www.bikebros.co.jp/catalog/7/1_27/,2026-09-05
ビーエムダブリュー,R1200RS,11,748000,1350000,,,,1169,,スポーツ＆ツアラー,568,4.6,10,309,https://www.bikebros.co.jp/catalog/7/1_28/,2026-09-05
ビーエムダブリュー,R nineT Scrambler Rナインティ スクランブラー,13,1200000,1790000,,,,1169,,ネイキッド＆ストリート,665,4,2,118,https://www.bikebros.co.jp/catalog/7/1_29/,2026-09-05
ビーエムダブリュー,R nineT Pure Rナインティ ピュア,19,1048000,1704900,,,,1169,,ネイキッド＆ストリート,822,5,1,65,https://www.bikebros.co.jp/catalog/7/1_30/,2026-09-05
ビーエムダブリュー,R nineT Racer Rナインティ レーサー,13,1348000,2100000,,,,1169,,スポーツ＆ツアラー,936,4,1,49,https://www.bikebros.co.jp/catalog/7/1_31/,2026-09-05
ビーエムダブリュー,R nineT Urban G/S Rナインティ アーバンG/S,16,998000,2398000,,,,1169,,ネイキッド＆ストリート,666,5,1,46,https://www.bikebros.co.jp/catalog/7/1_32/,2026-09-05
ビーエムダブリュー,R1200R,6,580000,1200000,,,,1169,,ネイキッド＆ストリート,433,4.5,11,297,https://www.bikebros.co.jp/catalog/7/1_5/,2026-09-05
ビーエムダブリュー,HP2 Megamoto HP2メガモト,3,1650000,1848000,,,,1169,,スポーツ＆ツアラー,1846,0,0,14,https://www.bikebros.co.jp/catalog/7/2_2/,2026-09-05
ビーエムダブリュー,HP2 Sport HP2スポーツ,4,1988000,5190000,,,,1169,,スポーツ＆ツアラー,1268,0,0,26,https://www.bikebros.co.jp/catalog/7/2_3/,2026-09-05
ビーエムダブリュー,K1200R,2,580000,719800,,,,1157,,スポーツ＆ツアラー,2109,4.6,3,59,https://www.bikebros.co.jp/catalog/7/3_10/,2026-09-05
ビーエムダブリュー,K1300S,3,528000,898000,,,,1292.7,,スポーツ＆ツアラー,1042,4.5,6,128,https://www.bikebros.co.jp/catalog/7/3_13/,2026-09-05
ビーエムダブリュー,K1600GTL,5,1000000,2497000,,,,1648.9,,スポーツ＆ツアラー,1043,0,0,141,https://www.bikebros.co.jp/catalog/7/3_16/,2026-09-05
ビーエムダブリュー,K1600GT,7,1350000,3480000,,,,1648.9,,スポーツ＆ツアラー,513,5,2,80,https://www.bikebros.co.jp/catalog/7/3_17/,2026-09-05
ビーエムダブリュー,K1600GTL Exclusive K1600GTLエクスクルーシブ,2,1420000,3300000,,,,1649,,スポーツ＆ツアラー,2422,4.5,2,44,https://www.bikebros.co.jp/catalog/7/3_25/,2026-09-05
ビーエムダブリュー,K1200S,2,488000,650000,,,,1157,,スポーツ＆ツアラー,1544,4.3,7,124,https://www.bikebros.co.jp/catalog/7/3_9/,2026-09-05
ビーエムダブリュー,F700GS,4,600000,776000,,,,798,,オフロード＆モタード,1365,4.4,5,169,https://www.bikebros.co.jp/catalog/7/4_11/,2026-09-05
ビーエムダブリュー,F800GT,2,578000,935000,,,,798,,スポーツ＆ツアラー,986,4.2,4,73,https://www.bikebros.co.jp/catalog/7/4_12/,2026-09-05
ビーエムダブリュー,F650GS,4,385000,680000,,,,798,,オフロード＆モタード,680,5,1,182,https://www.bikebros.co.jp/catalog/7/4_14/,2026-09-05
ビーエムダブリュー,F800GS,18,690000,1500000,1377000,1640000,7,895,,オフロード＆モタード,290,4.5,4,177,https://www.bikebros.co.jp/catalog/7/4_8/,2026-09-05
ビーエムダブリュー,G310R,75,308000,720000,669000,682000,3,313,,ネイキッド＆ストリート,208,5,2,157,https://www.bikebros.co.jp/catalog/7/5_8/,2026-09-05
ビーエムダブリュー,G310GS,45,359000,750000,750000,753000,2,313,,ネイキッド＆ストリート,251,0,0,229,https://www.bikebros.co.jp/catalog/7/5_9/,2026-09-05
ビーエムダブリュー,R100RS,37,630000,3300000,,,,980,,スポーツ＆ツアラー,557,4.2,6,225,https://www.bikebros.co.jp/catalog/7/7_11/,2026-09-05
ビーエムダブリュー,R100RT,7,1090000,2781500,,,,980,,スポーツ＆ツアラー,768,4,1,27,https://www.bikebros.co.jp/catalog/7/7_12/,2026-09-05
ビーエムダブリュー,R100R,4,880000,1450000,,,,980,,ネイキッド＆ストリート,1847,0,0,26,https://www.bikebros.co.jp/catalog/7/7_13/,2026-09-05
ビーエムダブリュー,R100GS,6,1429000,1925000,,,,980,,オフロード＆モタード,1236,5,1,41,https://www.bikebros.co.jp/catalog/7/7_14/,2026-09-05
ビーエムダブリュー,R100S,5,1100000,2480000,,,,980,,スポーツ＆ツアラー,1976,0,0,3,https://www.bikebros.co.jp/catalog/7/7_18/,2026-09-05
ビーエムダブリュー,R50,2,3100000,3500000,,,,494,,ネイキッド＆ストリート,2637,0,0,3,https://www.bikebros.co.jp/catalog/7/7_2/,2026-09-05
ビーエムダブリュー,R80G/S,2,2529000,3180000,,,,797.5,,オフロード＆モタード,1605,0,0,11,https://www.bikebros.co.jp/catalog/7/7_24/,2026-09-05
ビーエムダブリュー,R65シリーズ,3,638000,2550000,,,,,,その他のタイプ,4579,4,1,5,https://www.bikebros.co.jp/catalog/7/7_4/,2026-09-05
ビーエムダブリュー,R80,9,1093000,1880000,,,,797.5,,スポーツ＆ツアラー,1077,0,0,46,https://www.bikebros.co.jp/catalog/7/7_7/,2026-09-05
ビーエムダブリュー,旧車 その他,2,748000,950000,,,,,,その他のタイプ,5068,0,0,3,https://www.bikebros.co.jp/catalog/7/8_3/,2026-09-05
ビーエムダブリュー,R90S,2,1600000,3950000,,,,898,,ネイキッド＆ストリート,1849,0,0,7,https://www.bikebros.co.jp/catalog/7/999_11/,2026-09-05
ビーエムダブリュー,R65LS,2,1380000,1579000,,,,649.6,,ネイキッド＆ストリート,1421,3,1,0,https://www.bikebros.co.jp/catalog/7/999_21/,2026-09-05
ビーエムダブリュー,K1600GrandAmerica K1600グランドアメリカ,2,2300000,3894000,,,,1649,,スポーツ＆ツアラー,5581,0,0,9,https://www.bikebros.co.jp/catalog/7/999_27/,2026-09-05
ビーエムダブリュー,F850GS,2,988000,1199900,,,,853,,オフロード＆モタード,598,0,0,36,https://www.bikebros.co.jp/catalog/7/999_28/,2026-09-05
ビーエムダブリュー,F750GS,8,795000,1100000,,,,853,,オフロード＆モタード,1045,0,0,66,https://www.bikebros.co.jp/catalog/7/999_29/,2026-09-05
ビーエムダブリュー,K1600B,6,1680000,2500000,,,,1649,,スポーツ＆ツアラー,2426,4,1,36,https://www.bikebros.co.jp/catalog/7/999_3/,2026-09-05
ビーエムダブリュー,C400X,6,500000,638000,,,,349.8,,ビッグスクーター,1422,0,0,29,https://www.bikebros.co.jp/catalog/7/999_30/,2026-09-05
ビーエムダブリュー,R1250GS,12,1350000,2398000,,,,1254,,スポーツ＆ツアラー,614,0,0,134,https://www.bikebros.co.jp/catalog/7/999_33/,2026-09-05
ビーエムダブリュー,R1250RT,3,1980000,3120000,,,,1254,,スポーツ＆ツアラー,1111,0,0,42,https://www.bikebros.co.jp/catalog/7/999_34/,2026-09-05
ビーエムダブリュー,R1250R,14,1089000,1590000,,,,1254,,ネイキッド＆ストリート,710,4,1,36,https://www.bikebros.co.jp/catalog/7/999_35/,2026-09-05
ビーエムダブリュー,R1250RS,14,1218000,2050000,,,,1254,,スポーツ＆ツアラー,453,4,1,115,https://www.bikebros.co.jp/catalog/7/999_36/,2026-09-05
ビーエムダブリュー,R1250GS Adventure R1250GSアドベンチャー,40,1980000,3300000,,,,1254,,スポーツ＆ツアラー,1013,4.7,3,197,https://www.bikebros.co.jp/catalog/7/999_37/,2026-09-05
ビーエムダブリュー,C400GT,62,572000,1300000,1171000,1210000,13,349.8,,ビッグスクーター,514,0,0,91,https://www.bikebros.co.jp/catalog/7/999_38/,2026-09-05
ビーエムダブリュー,R1100S Boxer Cup REPLICA R1100Sボクサーカップレプリカ,2,890000,1453500,,,,1085,,スポーツ＆ツアラー,1978,0,0,4,https://www.bikebros.co.jp/catalog/7/999_40/,2026-09-05
ビーエムダブリュー,R12,53,1250000,2900000,1991000,2580000,8,1169,,ネイキッド＆ストリート,454,0,0,10,https://www.bikebros.co.jp/catalog/7/999_54/,2026-09-05
ビーエムダブリュー,R nineT/5 Rナインティ/5,4,1798000,1880000,,,,1169,,ネイキッド＆ストリート,2830,0,0,6,https://www.bikebros.co.jp/catalog/7/999_56/,2026-09-05
ビーエムダブリュー,F900R,38,780000,1529000,1218000,1537000,9,895,,ネイキッド＆ストリート,839,4,1,35,https://www.bikebros.co.jp/catalog/7/999_58/,2026-09-05
ビーエムダブリュー,F900XR,41,680000,2140000,1537000,1599000,9,894,,スポーツ＆ツアラー,547,0,0,104,https://www.bikebros.co.jp/catalog/7/999_59/,2026-09-05
ビーエムダブリュー,R18,39,1328000,2950000,,,,1802,,アメリカン＆クルーザー,711,4,1,27,https://www.bikebros.co.jp/catalog/7/999_60/,2026-09-05
ビーエムダブリュー,M1000RR,7,3080000,5199000,4302000,5342000,4,999,,スポーツ＆ツアラー,482,0,0,34,https://www.bikebros.co.jp/catalog/7/999_61/,2026-09-05
ビーエムダブリュー,R18 Classic R18クラシック,15,1350000,2878000,2766000,2815000,3,1802,,アメリカン＆クルーザー,1112,0,0,11,https://www.bikebros.co.jp/catalog/7/999_62/,2026-09-05
ビーエムダブリュー,R18 B,14,2080000,3025000,3253000,3354000,2,1802,,アメリカン＆クルーザー,1423,0,0,10,https://www.bikebros.co.jp/catalog/7/999_63/,2026-09-05
ビーエムダブリュー,R18 Transcontinental R18トランスコンチネンタル,2,1990000,2180000,,,,1802,,アメリカン＆クルーザー,1368,5,1,13,https://www.bikebros.co.jp/catalog/7/999_64/,2026-09-05
ビーエムダブリュー,CE04,6,998000,1700000,,,,,,ビッグスクーター,840,0,0,0,https://www.bikebros.co.jp/catalog/7/999_65/,2026-09-05
ビーエムダブリュー,M1000R,24,2070000,3435000,2777000,3615000,14,999,,ネイキッド＆ストリート,841,0,0,31,https://www.bikebros.co.jp/catalog/7/999_67/,2026-09-05
ビーエムダブリュー,R18 Roctane R 18ロクテイン,13,1798000,2590000,2837000,2935000,2,1802,,アメリカン＆クルーザー,1748,0,0,7,https://www.bikebros.co.jp/catalog/7/999_68/,2026-09-05
ビーエムダブリュー,R12 nineT R12ナインティ,42,1598000,2575000,2535000,2862000,9,1169,,ネイキッド＆ストリート,1078,0,0,21,https://www.bikebros.co.jp/catalog/7/999_69/,2026-09-05
ビーエムダブリュー,M1000XR,5,2989000,3599000,3279000,4059000,8,999,,スポーツ＆ツアラー,2831,0,0,6,https://www.bikebros.co.jp/catalog/7/999_70/,2026-09-05
ビーエムダブリュー,F900GS,19,1358000,1980000,2043000,2153000,3,895,,オフロード＆モタード,1489,0,0,2,https://www.bikebros.co.jp/catalog/7/999_71/,2026-09-05
ビーエムダブリュー,R1300GS,50,2130000,3360000,3239000,3744000,14,1300.5,,スポーツ＆ツアラー,1113,0,0,37,https://www.bikebros.co.jp/catalog/7/999_73/,2026-09-05
ビーエムダブリュー,CE02,24,590000,1133000,,,,,,ネイキッド＆ストリート,2430,0,0,3,https://www.bikebros.co.jp/catalog/7/999_74/,2026-09-05
ビーエムダブリュー,R1300GS Adventure R1300GSアドベンチャー,26,3099000,3700000,3409000,3810000,19,1300.5,,スポーツ＆ツアラー,1979,0,0,27,https://www.bikebros.co.jp/catalog/7/999_75/,2026-09-05
ビーエムダブリュー,R12 S,7,2520000,3400000,,,,1169,,スポーツ＆ツアラー,1851,0,0,6,https://www.bikebros.co.jp/catalog/7/999_77/,2026-09-05
ビーエムダブリュー,R12 G/S,25,2000000,2794000,2493000,2694000,15,1169,,オフロード＆モタード,1679,0,0,1,https://www.bikebros.co.jp/catalog/7/999_78/,2026-09-05
ビーエムダブリュー,R1300R,23,1850000,2700000,2570000,2832000,12,1300.5,,ネイキッド＆ストリート,1369,0,0,2,https://www.bikebros.co.jp/catalog/7/999_79/,2026-09-05
ビーエムダブリュー,R1300RS,24,1998000,2800000,2200000,3038000,29,1300.5,,スポーツ＆ツアラー,1424,0,0,8,https://www.bikebros.co.jp/catalog/7/999_80/,2026-09-05
ビーエムダブリュー,R1300RT,6,3350000,3680000,3650000,4071000,19,1300.5,,スポーツ＆ツアラー,1980,0,0,5,https://www.bikebros.co.jp/catalog/7/999_81/,2026-09-05
ビーエムダブリュー,S1000RR,61,1120000,3398000,2709000,3580000,27,999,,スポーツ＆ツアラー,32,4.6,5,757,https://www.bikebros.co.jp/catalog/7/9_1/,2026-09-05
ビーエムダブリュー,S1000R,38,708000,2310000,1992000,2643000,15,999,,ネイキッド＆ストリート,296,4.3,3,236,https://www.bikebros.co.jp/catalog/7/9_2/,2026-09-05
ビーエムダブリュー,S1000XR,21,968000,3100000,2665000,3130000,5,999,,スポーツ＆ツアラー,681,4,4,138,https://www.bikebros.co.jp/catalog/7/9_3/,2026-09-05
ドゥカティ,Streetfighter S ストリートファイターS,2,638000,1050000,,,,1099,,ネイキッド＆ストリート,1608,0,0,34,https://www.bikebros.co.jp/catalog/8/11_3/,2026-09-05
ドゥカティ,X Diavel S XディアベルS,2,1870000,1980000,,,,1262,,スポーツ＆ツアラー,1240,0,0,33,https://www.bikebros.co.jp/catalog/8/12_10/,2026-09-05
ドゥカティ,Diavel Carbon ディアベルカーボン,3,1100000,2270000,,,,1198.4,,スポーツ＆ツアラー,1684,4.5,2,163,https://www.bikebros.co.jp/catalog/8/12_2/,2026-09-05
ドゥカティ,Diavel Dark ディアベルダーク,2,825000,1298100,,,,1198.4,,スポーツ＆ツアラー,4604,4.5,2,54,https://www.bikebros.co.jp/catalog/8/12_6/,2026-09-05
ドゥカティ,X Diavel Xディアベル,2,1540000,2000000,,,,1262,,スポーツ＆ツアラー,3092,0,0,21,https://www.bikebros.co.jp/catalog/8/12_9/,2026-09-05
ドゥカティ,ドゥカティその他,4,390000,3800000,,,,,,その他のタイプ,3093,0,0,9,https://www.bikebros.co.jp/catalog/8/13_1/,2026-09-05
ドゥカティ,Scrambler Icon スクランブラー アイコン,22,498000,1250000,,,,803,,ネイキッド＆ストリート,406,4,2,147,https://www.bikebros.co.jp/catalog/8/15_1/,2026-09-05
ドゥカティ,Scrambler Full Throttle スクランブラー フルスロットル,9,698000,1350000,,,,803,,ネイキッド＆ストリート,2262,4,1,53,https://www.bikebros.co.jp/catalog/8/15_3/,2026-09-05
ドゥカティ,Scrambler Classic スクランブラー クラシック,2,568000,600000,,,,803,,ネイキッド＆ストリート,1609,5,1,17,https://www.bikebros.co.jp/catalog/8/15_4/,2026-09-05
ドゥカティ,Scrambler Sixty2 スクランブラー シックスティー2,25,428000,898000,,,,399,,ネイキッド＆ストリート,615,0,0,137,https://www.bikebros.co.jp/catalog/8/15_5/,2026-09-05
ドゥカティ,Scrambler DESERT SLED スクランブラー デザートスレッド,2,919900,1030000,,,,803,,ネイキッド＆ストリート,869,0,0,9,https://www.bikebros.co.jp/catalog/8/15_7/,2026-09-05
ドゥカティ,Scrambler Cafe Racer スクランブラー カフェレーサー,4,754900,968000,,,,803,,ネイキッド＆ストリート,1982,0,0,29,https://www.bikebros.co.jp/catalog/8/15_8/,2026-09-05
ドゥカティ,1098,2,723000,1445300,,,,1099,,スポーツ＆ツアラー,1199,4.8,6,54,https://www.bikebros.co.jp/catalog/8/1_1/,2026-09-05
ドゥカティ,848EVO,2,770000,1258000,,,,849.4,,スポーツ＆ツアラー,748,4.5,2,38,https://www.bikebros.co.jp/catalog/8/1_15/,2026-09-05
ドゥカティ,1199 Panigale S 1199パニガーレS,3,1398000,1588000,,,,1198,,スポーツ＆ツアラー,1490,4.3,3,134,https://www.bikebros.co.jp/catalog/8/1_18/,2026-09-05
ドゥカティ,1098S,2,1188000,1388000,,,,1099,,スポーツ＆ツアラー,2116,5,2,79,https://www.bikebros.co.jp/catalog/8/1_21/,2026-09-05
ドゥカティ,999S,6,929800,1870000,,,,998,,スポーツ＆ツアラー,2117,4,1,51,https://www.bikebros.co.jp/catalog/8/1_23/,2026-09-05
ドゥカティ,1198S,2,1100000,1188000,,,,1198.4,,スポーツ＆ツアラー,2258,0,0,38,https://www.bikebros.co.jp/catalog/8/1_25/,2026-09-05
ドゥカティ,749R,4,1480000,2200000,,,,749,,スポーツ＆ツアラー,3082,0,0,20,https://www.bikebros.co.jp/catalog/8/1_29/,2026-09-05
ドゥカティ,998S,2,2500000,2750000,,,,998,,スポーツ＆ツアラー,2833,4,1,22,https://www.bikebros.co.jp/catalog/8/1_33/,2026-09-05
ドゥカティ,899 Panigale 899パニガーレ,5,850000,1100000,,,,898,,スポーツ＆ツアラー,843,4,1,88,https://www.bikebros.co.jp/catalog/8/1_43/,2026-09-05
ドゥカティ,959 Panigale 959 パニガーレ,2,1098000,1358000,,,,955,,スポーツ＆ツアラー,1317,0,0,48,https://www.bikebros.co.jp/catalog/8/1_47/,2026-09-05
ドゥカティ,Monster S4 モンスターS4,2,368000,495000,,,,916,,ネイキッド＆ストリート,937,4.4,5,87,https://www.bikebros.co.jp/catalog/8/2_1/,2026-09-05
ドゥカティ,Monster 400 モンスター400,14,249800,759000,,,,398,,ネイキッド＆ストリート,749,4.5,14,225,https://www.bikebros.co.jp/catalog/8/2_10/,2026-09-05
ドゥカティ,Monster 796 モンスター796,2,698000,699000,,,,803,,ネイキッド＆ストリート,750,4.4,7,131,https://www.bikebros.co.jp/catalog/8/2_15/,2026-09-05
ドゥカティ,Monster 1100 EVO モンスター1100エボ,5,598000,1230000,,,,1078,,ネイキッド＆ストリート,1426,4.1,7,128,https://www.bikebros.co.jp/catalog/8/2_16/,2026-09-05
ドゥカティ,Monster S2R（800） モンスターS2R（800）,4,500000,720000,,,,803,,ネイキッド＆ストリート,1015,4.5,4,66,https://www.bikebros.co.jp/catalog/8/2_2/,2026-09-05
ドゥカティ,Monster 400S モンスター400S,2,148000,271000,,,,398,,ネイキッド＆ストリート,2644,0,0,23,https://www.bikebros.co.jp/catalog/8/2_21/,2026-09-05
ドゥカティ,Monster S2R 1000 モンスターS2R 1000,4,498000,658000,,,,992,,ネイキッド＆ストリート,2435,0,0,71,https://www.bikebros.co.jp/catalog/8/2_25/,2026-09-05
ドゥカティ,Monster 1000S モンスター1000S,3,400000,899100,,,,992,,ネイキッド＆ストリート,1682,3,1,38,https://www.bikebros.co.jp/catalog/8/2_26/,2026-09-05
ドゥカティ,Monster S4R Testastretta モンスターS4Rテスタストレッタ,3,780000,943000,,,,998,,ネイキッド＆ストリート,4125,0,0,24,https://www.bikebros.co.jp/catalog/8/2_29/,2026-09-05
ドゥカティ,Monster 1200S モンスター1200S,4,758000,1650000,,,,1198.4,,ネイキッド＆ストリート,415,4.3,6,132,https://www.bikebros.co.jp/catalog/8/2_33/,2026-09-05
ドゥカティ,Monster 821 モンスター821,4,580000,798600,,,,821.1,,ネイキッド＆ストリート,521,4,1,69,https://www.bikebros.co.jp/catalog/8/2_34/,2026-09-05
ドゥカティ,Monster 797 モンスター797,3,830000,949800,,,,803,,ネイキッド＆ストリート,1546,0,0,20,https://www.bikebros.co.jp/catalog/8/2_39/,2026-09-05
ドゥカティ,GT1000,10,830000,1488000,,,,992,,ネイキッド＆ストリート,1200,4.5,8,48,https://www.bikebros.co.jp/catalog/8/3_1/,2026-09-05
ドゥカティ,Sport 1000 スポルト1000（スポーツ1000）,6,1368000,2180000,,,,992,,ネイキッド＆ストリート,1239,4,2,47,https://www.bikebros.co.jp/catalog/8/3_2/,2026-09-05
ドゥカティ,Sport 1000 S スポルト1000S（スポーツ1000S）,2,2058000,3500000,,,,992,,スポーツ＆ツアラー,1271,5,2,33,https://www.bikebros.co.jp/catalog/8/3_7/,2026-09-05
ドゥカティ,Multistrada 1000 ムルティストラーダ1000,3,298000,450000,,,,992,,スポーツ＆ツアラー,2259,4.5,6,39,https://www.bikebros.co.jp/catalog/8/4_2/,2026-09-05
ドゥカティ,Hypermotard 939 SP ハイパーモタード939SP,2,968000,1100000,,,,937,,オフロード＆モタード,2439,0,0,6,https://www.bikebros.co.jp/catalog/8/5_12/,2026-09-05
ドゥカティ,SuperSport 1000 スーパースポーツ1000,2,698000,920000,,,,992,,スポーツ＆ツアラー,3398,5,1,36,https://www.bikebros.co.jp/catalog/8/6_1/,2026-09-05
ドゥカティ,900MHR,7,1700000,2930000,,,,,751～1000cc,スポーツ＆ツアラー,3730,4,1,52,https://www.bikebros.co.jp/catalog/8/6_17/,2026-09-05
ドゥカティ,SS900,3,478000,558000,,,,900,,スポーツ＆ツアラー,3729,4.2,8,85,https://www.bikebros.co.jp/catalog/8/6_2/,2026-09-05
ドゥカティ,SuperSport 900 スーパースポーツ900,9,790000,5890000,,,,904,,スポーツ＆ツアラー,3088,5,3,84,https://www.bikebros.co.jp/catalog/8/6_5/,2026-09-05
ドゥカティ,750SuperSport 750スーパースポーツ,3,398000,6350000,,,,,401～750cc,スポーツ＆ツアラー,2839,0,0,6,https://www.bikebros.co.jp/catalog/8/6_6/,2026-09-05
ドゥカティ,400SS,3,719900,798000,,,,,,スポーツ＆ツアラー,3399,4.2,8,37,https://www.bikebros.co.jp/catalog/8/6_8/,2026-09-05
ドゥカティ,750 PASO 750パゾ（750パソ）,2,769900,1320000,,,,748,401～750cc,スポーツ＆ツアラー,3090,0,0,4,https://www.bikebros.co.jp/catalog/8/7_3/,2026-09-05
ドゥカティ,X Diavel V4 XディアベルV4,2,3200000,3250000,,,,1158,,スポーツ＆ツアラー,2267,0,0,0,https://www.bikebros.co.jp/catalog/8/999_101/,2026-09-05
ドゥカティ,Panigale V4 SP2 30°Anniversario916 パニガーレV4 SP2 30°アニバーサリオ916,3,5290000,5700000,,,,1103,,スポーツ＆ツアラー,3414,0,0,0,https://www.bikebros.co.jp/catalog/8/999_105/,2026-09-05
ドゥカティ,Scrambler Italia Independent スクランブラー イタリアインディペンデント,2,948000,1354900,,,,803,,ネイキッド＆ストリート,3405,0,0,13,https://www.bikebros.co.jp/catalog/8/999_14/,2026-09-05
ドゥカティ,SuperSport 950S・SuperSport S スーパースポーツ950 S・スーパースポーツS・,10,1050000,1488000,,,,937,,スポーツ＆ツアラー,628,5,1,109,https://www.bikebros.co.jp/catalog/8/999_16/,2026-09-05
ドゥカティ,959 Panigale Corse 959 パニガーレコルセ,2,1368000,1498000,,,,955,,スポーツ＆ツアラー,2647,0,0,13,https://www.bikebros.co.jp/catalog/8/999_18/,2026-09-05
ドゥカティ,Scrambler 1100 Special スクランブラー 1100スペシャル,2,778000,848000,,,,1079,,ネイキッド＆ストリート,3096,0,0,2,https://www.bikebros.co.jp/catalog/8/999_21/,2026-09-05
